School DBN,boro,NTA,Neighborhood,School Name,School Type,School Level,Regents Exam,Year,Mean Score,Percent Scoring Below 65,Percent Scoring 65 or Above,Percent Scoring 80 or Above,number_AP_CLASSES,num_ways_subway_to_school,num_ways_bus_to_school,num_total_ways_to_school,total_students,start_time,end_time,graduation_rate,attendance_rate,college_career_rate,Unbanked 2013,Underbanked 2013,% Poor 2013,% Foreign born 2013, Median income 2013 ,Unemployment 2013, Total Population , Total Number of Households ,Home Broadband Adoption (Percentage of Households),"Home Broadband Adoption by Quartiles (High Connected, Medium High Connected, Medium Low Connected, Low Connected)",Mobile Broadband Adoption (Percentage of Households),"Mobile broadband adoption by Quartiles (High Connected, Medium High Connected, Medium Low Connected, Low Connected)",No Broadband (Percentage of Households),"No Broadand by Quartiles (High, Medium High, Medium Low, Low)",Percentage of Blocks without a Commercial Fiber Provider,Percentage of Blocks without a Commercial Fiber Provider by Quartiles,Total Poles,Reserved Poles,Public Wi-Fi in NYC Count,Number of Free Public Wi-Fi Access Points in a Pedestrian Corridor,Available Free Public Wi-Fi in a Pedestrian Corridor (Y/N),Number of Public Computer Centers with free public Wi-Fi,Number of Public Computer Center Workstations
24Q600,Q,Hunters Point-Sunnyside-West Maspeth,Sunnyside,Queens Technical High School,Career Technical,High school,Spanish,2019,80-89_mean_score,10%-25%_of_class_FAILED_TEST,>50%_of_class_PASSED_TEST,>50%_of_class_ABOVE_80,6-10_AP_CLASSES,1-5_subway_stops,0-20_bus_routes,0-25_total_transit_ways,1546,8:30am,4:30pm,0.84,0.9,0.62,0.07,0.23,0.12,0.56,"$61,836.00 ",0.06,"69,649","30,315",0.81,High Connected,0.87,High Connected,0.11,Low,0.35,High,71,52,52,25,TRUE,3,35
24Q600,Q,Hunters Point-Sunnyside-West Maspeth,Sunnyside,Queens Technical High School,Career Technical,High school,U.S. History and Government,2019,70-79_mean_score,10%-25%_of_class_FAILED_TEST,>50%_of_class_PASSED_TEST,26%-50%_of_class_ABOVE_80,6-10_AP_CLASSES,1-5_subway_stops,0-20_bus_routes,0-25_total_transit_ways,1546,8:30am,4:30pm,0.84,0.9,0.62,0.07,0.23,0.12,0.56,"$61,836.00 ",0.06,"69,649","30,315",0.81,High Connected,0.87,High Connected,0.11,Low,0.35,High,71,52,52,25,TRUE,3,35
24Q610,Q,Hunters Point-Sunnyside-West Maspeth,Sunnyside,Aviation Career & Technical Education High School,Career Technical,High school,Common Core Algebra,2018,70-79_mean_score,10%-25%_of_class_FAILED_TEST,>50%_of_class_PASSED_TEST,>50%_of_class_ABOVE_80,6-10_AP_CLASSES,1-5_subway_stops,0-20_bus_routes,0-25_total_transit_ways,2084,8am or 8:45am,3:30pm or 4:15pm,0.97,0.97,0.68,0.07,0.23,0.12,0.56,"$61,836.00 ",0.06,"69,649","30,315",0.81,High Connected,0.87,High Connected,0.11,Low,0.35,High,71,52,52,25,TRUE,3,35
24Q610,Q,Hunters Point-Sunnyside-West Maspeth,Sunnyside,Aviation Career & Technical Education High School,Career Technical,High school,Common Core Algebra2,2018,70-79_mean_score,0%-10%_of_class_FAILED_TEST,>50%_of_class_PASSED_TEST,>50%_of_class_ABOVE_80,6-10_AP_CLASSES,1-5_subway_stops,0-20_bus_routes,0-25_total_transit_ways,2084,8am or 8:45am,3:30pm or 4:15pm,0.97,0.97,0.68,0.07,0.23,0.12,0.56,"$61,836.00 ",0.06,"69,649","30,315",0.81,High Connected,0.87,High Connected,0.11,Low,0.35,High,71,52,52,25,TRUE,3,35
24Q610,Q,Hunters Point-Sunnyside-West Maspeth,Sunnyside,Aviation Career & Technical Education High School,Career Technical,High school,Common Core English,2018,80-89_mean_score,0%-10%_of_class_FAILED_TEST,>50%_of_class_PASSED_TEST,>50%_of_class_ABOVE_80,6-10_AP_CLASSES,1-5_subway_stops,0-20_bus_routes,0-25_total_transit_ways,2084,8am or 8:45am,3:30pm or 4:15pm,0.97,0.97,0.68,0.07,0.23,0.12,0.56,"$61,836.00 ",0.06,"69,649","30,315",0.81,High Connected,0.87,High Connected,0.11,Low,0.35,High,71,52,52,25,TRUE,3,35
24Q610,Q,Hunters Point-Sunnyside-West Maspeth,Sunnyside,Aviation Career & Technical Education High School,Career Technical,High school,Common Core Geometry,2018,70-79_mean_score,10%-25%_of_class_FAILED_TEST,>50%_of_class_PASSED_TEST,26%-50%_of_class_ABOVE_80,6-10_AP_CLASSES,1-5_subway_stops,0-20_bus_routes,0-25_total_transit_ways,2084,8am or 8:45am,3:30pm or 4:15pm,0.97,0.97,0.68,0.07,0.23,0.12,0.56,"$61,836.00 ",0.06,"69,649","30,315",0.81,High Connected,0.87,High Connected,0.11,Low,0.35,High,71,52,52,25,TRUE,3,35
24Q610,Q,Hunters Point-Sunnyside-West Maspeth,Sunnyside,Aviation Career & Technical Education High School,Career Technical,High school,Global History and Geography,2018,80-89_mean_score,10%-25%_of_class_FAILED_TEST,>50%_of_class_PASSED_TEST,>50%_of_class_ABOVE_80,6-10_AP_CLASSES,1-5_subway_stops,0-20_bus_routes,0-25_total_transit_ways,2084,8am or 8:45am,3:30pm or 4:15pm,0.97,0.97,0.68,0.07,0.23,0.12,0.56,"$61,836.00 ",0.06,"69,649","30,315",0.81,High Connected,0.87,High Connected,0.11,Low,0.35,High,71,52,52,25,TRUE,3,35
24Q610,Q,Hunters Point-Sunnyside-West Maspeth,Sunnyside,Aviation Career & Technical Education High School,Career Technical,High school,Living Environment,2018,80-89_mean_score,0%-10%_of_class_FAILED_TEST,>50%_of_class_PASSED_TEST,>50%_of_class_ABOVE_80,6-10_AP_CLASSES,1-5_subway_stops,0-20_bus_routes,0-25_total_transit_ways,2084,8am or 8:45am,3:30pm or 4:15pm,0.97,0.97,0.68,0.07,0.23,0.12,0.56,"$61,836.00 ",0.06,"69,649","30,315",0.81,High Connected,0.87,High Connected,0.11,Low,0.35,High,71,52,52,25,TRUE,3,35
24Q610,Q,Hunters Point-Sunnyside-West Maspeth,Sunnyside,Aviation Career & Technical Education High School,Career Technical,High school,Physical Settings/Chemistry,2018,70-79_mean_score,10%-25%_of_class_FAILED_TEST,>50%_of_class_PASSED_TEST,26%-50%_of_class_ABOVE_80,6-10_AP_CLASSES,1-5_subway_stops,0-20_bus_routes,0-25_total_transit_ways,2084,8am or 8:45am,3:30pm or 4:15pm,0.97,0.97,0.68,0.07,0.23,0.12,0.56,"$61,836.00 ",0.06,"69,649","30,315",0.81,High Connected,0.87,High Connected,0.11,Low,0.35,High,71,52,52,25,TRUE,3,35
24Q610,Q,Hunters Point-Sunnyside-West Maspeth,Sunnyside,Aviation Career & Technical Education High School,Career Technical,High school,Physical Settings/Earth Science,2018,80-89_mean_score,10%-25%_of_class_FAILED_TEST,>50%_of_class_PASSED_TEST,>50%_of_class_ABOVE_80,6-10_AP_CLASSES,1-5_subway_stops,0-20_bus_routes,0-25_total_transit_ways,2084,8am or 8:45am,3:30pm or 4:15pm,0.97,0.97,0.68,0.07,0.23,0.12,0.56,"$61,836.00 ",0.06,"69,649","30,315",0.81,High Connected,0.87,High Connected,0.11,Low,0.35,High,71,52,52,25,TRUE,3,35
24Q610,Q,Hunters Point-Sunnyside-West Maspeth,Sunnyside,Aviation Career & Technical Education High School,Career Technical,High school,Physical Settings/Physics,2018,80-89_mean_score,0%-10%_of_class_FAILED_TEST,>50%_of_class_PASSED_TEST,>50%_of_class_ABOVE_80,6-10_AP_CLASSES,1-5_subway_stops,0-20_bus_routes,0-25_total_transit_ways,2084,8am or 8:45am,3:30pm or 4:15pm,0.97,0.97,0.68,0.07,0.23,0.12,0.56,"$61,836.00 ",0.06,"69,649","30,315",0.81,High Connected,0.87,High Connected,0.11,Low,0.35,High,71,52,52,25,TRUE,3,35
24Q610,Q,Hunters Point-Sunnyside-West Maspeth,Sunnyside,Aviation Career & Technical Education High School,Career Technical,High school,U.S. History and Government,2018,80-89_mean_score,0%-10%_of_class_FAILED_TEST,>50%_of_class_PASSED_TEST,>50%_of_class_ABOVE_80,6-10_AP_CLASSES,1-5_subway_stops,0-20_bus_routes,0-25_total_transit_ways,2084,8am or 8:45am,3:30pm or 4:15pm,0.97,0.97,0.68,0.07,0.23,0.12,0.56,"$61,836.00 ",0.06,"69,649","30,315",0.81,High Connected,0.87,High Connected,0.11,Low,0.35,High,71,52,52,25,TRUE,3,35
24Q610,Q,Hunters Point-Sunnyside-West Maspeth,Sunnyside,Aviation Career & Technical Education High School,Career Technical,High school,Common Core Algebra,2019,70-79_mean_score,10%-25%_of_class_FAILED_TEST,>50%_of_class_PASSED_TEST,>50%_of_class_ABOVE_80,6-10_AP_CLASSES,1-5_subway_stops,0-20_bus_routes,0-25_total_transit_ways,2084,8am or 8:45am,3:30pm or 4:15pm,0.97,0.97,0.68,0.07,0.23,0.12,0.56,"$61,836.00 ",0.06,"69,649","30,315",0.81,High Connected,0.87,High Connected,0.11,Low,0.35,High,71,52,52,25,TRUE,3,35
24Q610,Q,Hunters Point-Sunnyside-West Maspeth,Sunnyside,Aviation Career & Technical Education High School,Career Technical,High school,Common Core Algebra2,2019,70-79_mean_score,0%-10%_of_class_FAILED_TEST,>50%_of_class_PASSED_TEST,>50%_of_class_ABOVE_80,6-10_AP_CLASSES,1-5_subway_stops,0-20_bus_routes,0-25_total_transit_ways,2084,8am or 8:45am,3:30pm or 4:15pm,0.97,0.97,0.68,0.07,0.23,0.12,0.56,"$61,836.00 ",0.06,"69,649","30,315",0.81,High Connected,0.87,High Connected,0.11,Low,0.35,High,71,52,52,25,TRUE,3,35
24Q610,Q,Hunters Point-Sunnyside-West Maspeth,Sunnyside,Aviation Career & Technical Education High School,Career Technical,High school,Common Core English,2019,80-89_mean_score,0%-10%_of_class_FAILED_TEST,>50%_of_class_PASSED_TEST,>50%_of_class_ABOVE_80,6-10_AP_CLASSES,1-5_subway_stops,0-20_bus_routes,0-25_total_transit_ways,2084,8am or 8:45am,3:30pm or 4:15pm,0.97,0.97,0.68,0.07,0.23,0.12,0.56,"$61,836.00 ",0.06,"69,649","30,315",0.81,High Connected,0.87,High Connected,0.11,Low,0.35,High,71,52,52,25,TRUE,3,35
24Q610,Q,Hunters Point-Sunnyside-West Maspeth,Sunnyside,Aviation Career & Technical Education High School,Career Technical,High school,Common Core Geometry,2019,80-89_mean_score,0%-10%_of_class_FAILED_TEST,>50%_of_class_PASSED_TEST,>50%_of_class_ABOVE_80,6-10_AP_CLASSES,1-5_subway_stops,0-20_bus_routes,0-25_total_transit_ways,2084,8am or 8:45am,3:30pm or 4:15pm,0.97,0.97,0.68,0.07,0.23,0.12,0.56,"$61,836.00 ",0.06,"69,649","30,315",0.81,High Connected,0.87,High Connected,0.11,Low,0.35,High,71,52,52,25,TRUE,3,35
24Q610,Q,Hunters Point-Sunnyside-West Maspeth,Sunnyside,Aviation Career & Technical Education High School,Career Technical,High school,Global History and Geography,2019,70-79_mean_score,10%-25%_of_class_FAILED_TEST,>50%_of_class_PASSED_TEST,>50%_of_class_ABOVE_80,6-10_AP_CLASSES,1-5_subway_stops,0-20_bus_routes,0-25_total_transit_ways,2084,8am or 8:45am,3:30pm or 4:15pm,0.97,0.97,0.68,0.07,0.23,0.12,0.56,"$61,836.00 ",0.06,"69,649","30,315",0.81,High Connected,0.87,High Connected,0.11,Low,0.35,High,71,52,52,25,TRUE,3,35
24Q610,Q,Hunters Point-Sunnyside-West Maspeth,Sunnyside,Aviation Career & Technical Education High School,Career Technical,High school,Living Environment,2019,80-89_mean_score,10%-25%_of_class_FAILED_TEST,>50%_of_class_PASSED_TEST,>50%_of_class_ABOVE_80,6-10_AP_CLASSES,1-5_subway_stops,0-20_bus_routes,0-25_total_transit_ways,2084,8am or 8:45am,3:30pm or 4:15pm,0.97,0.97,0.68,0.07,0.23,0.12,0.56,"$61,836.00 ",0.06,"69,649","30,315",0.81,High Connected,0.87,High Connected,0.11,Low,0.35,High,71,52,52,25,TRUE,3,35
24Q610,Q,Hunters Point-Sunnyside-West Maspeth,Sunnyside,Aviation Career & Technical Education High School,Career Technical,High school,Physical Settings/Chemistry,2019,70-79_mean_score,10%-25%_of_class_FAILED_TEST,>50%_of_class_PASSED_TEST,26%-50%_of_class_ABOVE_80,6-10_AP_CLASSES,1-5_subway_stops,0-20_bus_routes,0-25_total_transit_ways,2084,8am or 8:45am,3:30pm or 4:15pm,0.97,0.97,0.68,0.07,0.23,0.12,0.56,"$61,836.00 ",0.06,"69,649","30,315",0.81,High Connected,0.87,High Connected,0.11,Low,0.35,High,71,52,52,25,TRUE,3,35
24Q610,Q,Hunters Point-Sunnyside-West Maspeth,Sunnyside,Aviation Career & Technical Education High School,Career Technical,High school,Physical Settings/Earth Science,2019,70-79_mean_score,10%-25%_of_class_FAILED_TEST,>50%_of_class_PASSED_TEST,>50%_of_class_ABOVE_80,6-10_AP_CLASSES,1-5_subway_stops,0-20_bus_routes,0-25_total_transit_ways,2084,8am or 8:45am,3:30pm or 4:15pm,0.97,0.97,0.68,0.07,0.23,0.12,0.56,"$61,836.00 ",0.06,"69,649","30,315",0.81,High Connected,0.87,High Connected,0.11,Low,0.35,High,71,52,52,25,TRUE,3,35
24Q610,Q,Hunters Point-Sunnyside-West Maspeth,Sunnyside,Aviation Career & Technical Education High School,Career Technical,High school,Physical Settings/Physics,2019,80-89_mean_score,0%-10%_of_class_FAILED_TEST,>50%_of_class_PASSED_TEST,>50%_of_class_ABOVE_80,6-10_AP_CLASSES,1-5_subway_stops,0-20_bus_routes,0-25_total_transit_ways,2084,8am or 8:45am,3:30pm or 4:15pm,0.97,0.97,0.68,0.07,0.23,0.12,0.56,"$61,836.00 ",0.06,"69,649","30,315",0.81,High Connected,0.87,High Connected,0.11,Low,0.35,High,71,52,52,25,TRUE,3,35
24Q610,Q,Hunters Point-Sunnyside-West Maspeth,Sunnyside,Aviation Career & Technical Education High School,Career Technical,High school,U.S. History and Government,2019,80-89_mean_score,0%-10%_of_class_FAILED_TEST,>50%_of_class_PASSED_TEST,>50%_of_class_ABOVE_80,6-10_AP_CLASSES,1-5_subway_stops,0-20_bus_routes,0-25_total_transit_ways,2084,8am or 8:45am,3:30pm or 4:15pm,0.97,0.97,0.68,0.07,0.23,0.12,0.56,"$61,836.00 ",0.06,"69,649","30,315",0.81,High Connected,0.87,High Connected,0.11,Low,0.35,High,71,52,52,25,TRUE,3,35
25Q240,Q,Flushing,Flushing,Veritas Academy,General Academic,High school,Common Core Algebra,2018,60-69_mean_score,26%-50%_of_class_FAILED_TEST,>50%_of_class_PASSED_TEST,0%-10%_of_class_ABOVE_80,1-5_AP_CLASSES,1-5_subway_stops,21-40_bus_routes,0-25_total_transit_ways,558,8am,2:37pm,0.82,0.89,,0.05,0.19,0.14,0.57,"$50,490.00 ",0.07,"68,600","26,035",0.47,Low Connected,0.72,Low Connected,0.26,High,0.05,Medium Low,70,27,6,3,TRUE,5,180
25Q240,Q,Flushing,Flushing,Veritas Academy,General Academic,High school,Common Core Algebra2,2018,70-79_mean_score,10%-25%_of_class_FAILED_TEST,>50%_of_class_PASSED_TEST,10%-25%_of_class_ABOVE_80,1-5_AP_CLASSES,1-5_subway_stops,21-40_bus_routes,0-25_total_transit_ways,558,8am,2:37pm,0.82,0.89,,0.05,0.19,0.14,0.57,"$50,490.00 ",0.07,"68,600","26,035",0.47,Low Connected,0.72,Low Connected,0.26,High,0.05,Medium Low,70,27,6,3,TRUE,5,180
25Q240,Q,Flushing,Flushing,Veritas Academy,General Academic,High school,Common Core English,2018,70-79_mean_score,0%-10%_of_class_FAILED_TEST,>50%_of_class_PASSED_TEST,>50%_of_class_ABOVE_80,1-5_AP_CLASSES,1-5_subway_stops,21-40_bus_routes,0-25_total_transit_ways,558,8am,2:37pm,0.82,0.89,,0.05,0.19,0.14,0.57,"$50,490.00 ",0.07,"68,600","26,035",0.47,Low Connected,0.72,Low Connected,0.26,High,0.05,Medium Low,70,27,6,3,TRUE,5,180
25Q240,Q,Flushing,Flushing,Veritas Academy,General Academic,High school,Common Core Geometry,2018,60-69_mean_score,>50%_of_class_FAILED_TEST,26%-50%_of_class_PASSED_TEST,0%-10%_of_class_ABOVE_80,1-5_AP_CLASSES,1-5_subway_stops,21-40_bus_routes,0-25_total_transit_ways,558,8am,2:37pm,0.82,0.89,,0.05,0.19,0.14,0.57,"$50,490.00 ",0.07,"68,600","26,035",0.47,Low Connected,0.72,Low Connected,0.26,High,0.05,Medium Low,70,27,6,3,TRUE,5,180
25Q240,Q,Flushing,Flushing,Veritas Academy,General Academic,High school,Global History and Geography,2018,70-79_mean_score,26%-50%_of_class_FAILED_TEST,>50%_of_class_PASSED_TEST,26%-50%_of_class_ABOVE_80,1-5_AP_CLASSES,1-5_subway_stops,21-40_bus_routes,0-25_total_transit_ways,558,8am,2:37pm,0.82,0.89,,0.05,0.19,0.14,0.57,"$50,490.00 ",0.07,"68,600","26,035",0.47,Low Connected,0.72,Low Connected,0.26,High,0.05,Medium Low,70,27,6,3,TRUE,5,180
25Q240,Q,Flushing,Flushing,Veritas Academy,General Academic,High school,Living Environment,2018,60-69_mean_score,26%-50%_of_class_FAILED_TEST,26%-50%_of_class_PASSED_TEST,10%-25%_of_class_ABOVE_80,1-5_AP_CLASSES,1-5_subway_stops,21-40_bus_routes,0-25_total_transit_ways,558,8am,2:37pm,0.82,0.89,,0.05,0.19,0.14,0.57,"$50,490.00 ",0.07,"68,600","26,035",0.47,Low Connected,0.72,Low Connected,0.26,High,0.05,Medium Low,70,27,6,3,TRUE,5,180
25Q240,Q,Flushing,Flushing,Veritas Academy,General Academic,High school,Physical Settings/Chemistry,2018,60-69_mean_score,26%-50%_of_class_FAILED_TEST,26%-50%_of_class_PASSED_TEST,0%-10%_of_class_ABOVE_80,1-5_AP_CLASSES,1-5_subway_stops,21-40_bus_routes,0-25_total_transit_ways,558,8am,2:37pm,0.82,0.89,,0.05,0.19,0.14,0.57,"$50,490.00 ",0.07,"68,600","26,035",0.47,Low Connected,0.72,Low Connected,0.26,High,0.05,Medium Low,70,27,6,3,TRUE,5,180
25Q240,Q,Flushing,Flushing,Veritas Academy,General Academic,High school,Physical Settings/Earth Science,2018,60-69_mean_score,26%-50%_of_class_FAILED_TEST,>50%_of_class_PASSED_TEST,0%-10%_of_class_ABOVE_80,1-5_AP_CLASSES,1-5_subway_stops,21-40_bus_routes,0-25_total_transit_ways,558,8am,2:37pm,0.82,0.89,,0.05,0.19,0.14,0.57,"$50,490.00 ",0.07,"68,600","26,035",0.47,Low Connected,0.72,Low Connected,0.26,High,0.05,Medium Low,70,27,6,3,TRUE,5,180
25Q240,Q,Flushing,Flushing,Veritas Academy,General Academic,High school,Spanish,2018,80-89_mean_score,10%-25%_of_class_FAILED_TEST,>50%_of_class_PASSED_TEST,>50%_of_class_ABOVE_80,1-5_AP_CLASSES,1-5_subway_stops,21-40_bus_routes,0-25_total_transit_ways,558,8am,2:37pm,0.82,0.89,,0.05,0.19,0.14,0.57,"$50,490.00 ",0.07,"68,600","26,035",0.47,Low Connected,0.72,Low Connected,0.26,High,0.05,Medium Low,70,27,6,3,TRUE,5,180
25Q240,Q,Flushing,Flushing,Veritas Academy,General Academic,High school,U.S. History and Government,2018,70-79_mean_score,10%-25%_of_class_FAILED_TEST,>50%_of_class_PASSED_TEST,26%-50%_of_class_ABOVE_80,1-5_AP_CLASSES,1-5_subway_stops,21-40_bus_routes,0-25_total_transit_ways,558,8am,2:37pm,0.82,0.89,,0.05,0.19,0.14,0.57,"$50,490.00 ",0.07,"68,600","26,035",0.47,Low Connected,0.72,Low Connected,0.26,High,0.05,Medium Low,70,27,6,3,TRUE,5,180
